,SMILES,types,pCMC,pCMC_std,AW_ST_CMC,AW_ST_CMC_std,Gamma_max,Gamma_max_std,Area_min,Area_min_std,Pi_CMC,Pi_CMC_std,PC20,PC20_std
405,CCCCCCCCCCCCCC[N+](CCO)CCO.[Br-],cationic,3.18442225167573,0.0,27.8,0.0,1.6700000000000002,0.0,0.99,0.0,44.2,0.0,4.46,0.0
406,CCCCCCCCCCCCCC[N+]CCO.[Br-],cationic,3.13727247168203,0.0,32.0,0.0,1.63,0.0,1.02,0.0,40.0,0.0,4.23,0.0
407,CCCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,cationic,3.22184874961636,0.0,41.3,0.0,2.03,0.0,0.82,0.0,30.7,0.0,3.7,0.0
408,CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],cationic,2.55284196865778,0.0,40.8,0.0,3.2664294242858887,0.41667693240274023,0.43134579062461853,0.10093003389852803,31.17,0.0,2.9881796836853027,0.2241812701445913
409,CCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],cationic,2.45593195564972,0.0,42.433006286621094,0.8835169363330625,2.2566192150115967,0.256953459872549,0.5124047994613647,0.11056860041286745,29.540752410888672,0.867239499931849,3.056870222091675,0.3245214149953408
410,CCCCCCCCCCCCCC[n+]1ccn(CCOC(=O)NCCCC)c1.[Br-],cationic,3.186455249786377,0.37796865095700993,44.0,0.0,2.2615740299224854,0.6173779347728071,1.0104186534881592,0.2741537721901248,31.67767906188965,1.8960451671158496,3.460148334503174,0.6177313794588835
411,CCCCCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,2.56863623584101,0.0,38.10036087036133,1.4375685792859936,3.1443843841552734,0.7642055375146306,0.5359323620796204,0.15914862135686958,34.07820510864258,1.4325403284966773,3.168872833251953,0.29123453299642094
412,CCCCCCCCCCCCCCc1cc[nH+]cc1.[Cl-],cationic,2.45593195564972,0.0,41.46062088012695,1.0570805108718677,2.368655204772949,0.31299518123708586,0.6112574338912964,0.1036552876694682,30.5407657623291,1.221128541017606,3.183525562286377,0.32704923441447237
413,CCCCCCCCCCCCCCn1cc[n+](C)c1.[Br-],cationic,2.411709785461426,0.11602136890870324,39.2,0.0,2.380540370941162,0.43430278586673166,0.6452239751815796,0.12862850484421445,33.541893005371094,0.9496302081324446,2.8991475105285645,0.12056673549704594
414,CCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],cationic,2.2985126972198486,0.1508069464586662,37.5,0.0,2.528717041015625,0.32232185043193895,0.605907678604126,0.1171201549591113,32.22838592529297,1.330639339450173,2.757488250732422,0.17797328895549644
415,CCCCCCCCCCCCC[n+]1ccccc1.[Br-],cationic,2.27572413039921,0.0,39.726192474365234,0.9896078466477025,3.158137798309326,0.3593527220621482,0.49033254384994507,0.08252043221549529,32.02613067626953,0.9744563141239572,2.6489498615264893,0.17889509304143686
416,CCCCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,2.27572413039921,0.0,38.43937683105469,1.2561182412782526,3.0311760902404785,0.7374854375589474,0.5843614339828491,0.1433169334921048,33.54412078857422,1.394954205420183,2.8633475303649902,0.25426101791729655
417,CCCCCCCCCCCCN=Cc1ccc([N+](C)(CC)CC)cc1.[I-],cationic,2.58004425151024,0.0,44.8,0.0,7.08,0.0,0.24,0.0,27.0,0.0,2.66910909444563,0.0
418,CCCCCCCCCCCCNC(=O)CC[N+](C)(C)CCC(=O)NCCCCCCCCCCCC.[Br-],cationic,4.09691001300806,0.0,27.0,0.0,3.77,0.0,0.44,0.0,45.0,0.0,4.67768208785196,0.0
419,CCCCCCCCCCCCNC(=O)C[N+](C)(C)CCNC(=O)COc1ccccc1.[Cl-],cationic,3.08884239126002,0.0,35.8,0.0,1.92,0.0,0.86,0.0,36.2,0.0,3.9,0.0
420,CCCCCCCCCCCCOC(=O)CC[N+](C)(C)CCC(=O)OCCCCCCCCCCCC.[Br-],cationic,3.82390874094432,0.0,45.0,0.0,3.39,0.0,0.49,0.0,27.0,0.0,4.00475328436769,0.0
421,CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCOCCO.[Cl-],cationic,3.01188715973165,0.0,30.0,0.0,1.12,0.0,1.48,0.0,42.0,0.0,4.83,0.0
422,CCCCCCCCCCCCOC(=O)C[n+]1c(N=Cc2ccc(OC)cc2)sc2ccccc21.[Br-],cationic,0.906578314837765,0.0,45.2,0.0,0.9794135093688965,0.4037017052884368,2.1832046508789062,0.641601366863998,26.8,0.0,3.356213092803955,0.4504575247365342
423,CCCCCCCCCCCCOC(=O)C[n+]1c(N=Cc2ccccc2)sc2ccccc21.[Br-],cationic,0.872895201635192,0.0,44.4,0.0,1.1557486057281494,0.4437693499740753,1.8999226093292236,0.669717513858711,27.6,0.0,3.331591844558716,0.5355425164965828
424,CCCCCCCCCCCCOC(=O)C[n+]1cccc(N=Cc2ccc(O)c(OC)c2)c1.[Br-],cationic,2.82102305270683,0.0,37.8,0.0,1.18,0.0,1.408,0.0,34.0,0.0,4.58502665202918,0.0
425,CCCCCCCCCCCCOC(=O)C[n+]1cccc2ccc(CN3CCCCC3)c(O)c21.[Br-],cationic,3.0,0.0,43.0,0.0,5.25,0.0,3.16,0.0,29.0,0.0,5.53,0.0
426,CCCCCCCCCCCCOC(=O)C[n+]1cccc2ccc(CN3CCOCC3)c(O)c21.[Br-],cationic,3.60205999132796,0.0,43.5,0.0,4.23,0.0,3.93,0.0,28.5,0.0,4.45,0.0
427,CCCCCCCCCCCCOC(=O)C[n+]1oc(C)cc1N=Cc1ccccc1.[Br-],cationic,2.222919464111328,0.3861384556254279,42.0,0.0,1.3999671936035156,0.5458525913239718,1.191413164138794,0.25994886408102663,30.838092803955078,1.3012506485851896,3.7536473274230957,0.5688058772845949
428,CCCCCCCCCCCCOC(=O)[N+](CC)(CC)CC.[I-],cationic,2.20065945054642,0.0,25.0,0.0,1.3,0.0,1.28,0.0,46.78,0.0,2.3,0.0
429,CCCCCCCCCCCCOCC(O)C[n+]1ccn(C)c1.[Br-],cationic,2.93181413825384,0.0,21.9,0.0,1.89,0.0,0.88,0.0,49.88,0.0,3.7,0.0
430,CCCCCCCCCCCCOCC(O)C[n+]1ccn(C)c1.[Cl-],cationic,2.43062609038495,0.0,23.2,0.0,1.79,0.0,0.93,0.0,48.58,0.0,3.91,0.0
431,CCCCCCCCCCCCOCC(O)Cn1cc[n+](CCC)c1.[Br-],cationic,3.59516628338006,0.0,27.7,0.0,1.93,0.0,1.55,0.0,44.49,0.0,0.83,0.0
432,CCCCCCCCCCCCOCC(O)Cn1cc[n+](CCC)c1.[Cl-],cationic,3.40011692792631,0.0,34.9,0.0,1.87,0.0,1.59,0.0,37.32,0.0,0.75,0.0
433,CCCCCCCCCCCCOCCOCCOCC[N+](C)(C)C.[Br-],cationic,2.46852108295775,0.0,44.5,0.0,1.874660849571228,0.3019363674325347,1.21,0.0,27.7,0.0,3.047062397003174,0.3441139546824168
434,CCCCCCCCCCCCOCCOCC[N+](C)(C)C.[Br-],cationic,2.43179827593301,0.0,42.6,0.0,1.973280906677246,0.34205561210973273,0.99,0.0,29.6,0.0,2.981387138366699,0.4135848964322569
435,CCCCCCCCCCCCOCCOCC[N+](C)(C)C.[Cl-],cationic,2.2839966563652,0.0,43.018470764160156,0.996255154579869,2.140300989151001,0.3472399624092213,0.9601235389709473,0.21966090793603527,29.141544342041016,0.7007153342427273,2.877070903778076,0.23517119542605416
436,CCCCCCCCCCCCOCCOCC[N+]1CCCCC1.[Cl-],cationic,2.30980391997149,0.0,38.059471130371094,3.6607437919099914,1.7546989917755127,0.21214826987497917,1.056034803390503,0.17514965822350434,34.19074249267578,3.7908547906804375,3.1419787406921387,0.6022852120521743
437,CCCCCCCCCCCCOCC[N+](C)(C)C.[Br-],cationic,2.20065945054642,0.0,41.0,0.0,2.4392428398132324,0.5229319981551835,0.85,0.0,31.2,0.0,2.7620489597320557,0.2039097587839226
438,CCCCCCCCCCCCOCC[N+](C)(C)C.[Cl-],cationic,2.14874165128092,0.0,40.858951568603516,1.9221499992985644,2.6900956630706787,0.6098303328811175,0.7957025766372681,0.18027258752358583,30.81276512145996,1.5887981668924798,2.5567734241485596,0.2960781493640437
439,CCCCCCCCCCCCOCC[N+]1CCCCC1.[Cl-],cationic,2.16115090926275,0.0,37.71562576293945,3.684789140888016,1.880126953125,0.2666472937201723,0.9464243054389954,0.15418197663301808,34.612518310546875,3.8135403814005144,2.952440023422241,0.4849215846819337
440,CCCCCCCCCCCCOc1ccc(C[n+]2ccn(C)c2)cc1.[Br-],cationic,2.4870986938476562,0.3819075644052391,37.9,0.0,1.7646211385726929,0.4339313406189257,0.66695636510849,0.1500892238573173,33.58881378173828,1.944814979837975,3.167524814605713,0.5083499853734974
441,CCCCCCCCCCCC[N+](C)(C)C(C)C(O)c1ccccc1.[Br-],cationic,2.9126758575439453,0.37958814198662233,31.8,0.0,2.3341383934020996,0.6001041995085785,0.701272189617157,0.1994838998689778,40.54651641845703,2.213853072139901,3.7916362285614014,0.3827387354486986
442,CCCCCCCCCCCC[N+](C)(C)C.[Br-],cationic,1.85387196432176,0.0,35.8,0.0,3.42,0.0,0.49,0.0,36.17,0.0,2.26872662746815,0.0
443,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],cationic,1.69897000433602,0.0,40.5,0.0,4.390000000000001,0.0,0.38,0.0,31.5,0.0,2.17,0.0
444,CCCCCCCCCCCC[N+](C)(C)CC(=O)Nc1ccccc1.[Cl-],cationic,2.95467702121334,0.0,33.3,0.0,2.09,0.0,0.79,0.0,38.7,0.0,3.73,0.0
445,CCCCCCCCCCCC[N+](C)(C)CC(=O)Nc1nccs1.[Cl-],cationic,2.61978875828839,0.0,35.1,0.0,1.47,0.0,1.13,0.0,36.87,0.0,3.63,0.0
446,CCCCCCCCCCCC[N+](C)(C)CC(=O)Nc1ncncc1[N].[Cl-],cationic,2.21609642072727,0.0,39.6,0.0,1.6700000000000002,0.0,0.99,0.0,32.4,0.0,2.87,0.0
447,CCCCCCCCCCCC[N+](C)(C)CC.[Br-],cationic,1.85387196432176,0.0,35.29701614379883,1.1046257433811637,3.2469418048858643,0.22673893223926464,0.5141158699989319,0.05636029896868424,35.96223068237305,0.8603456569097957,2.5331003665924072,0.1869344501022882
448,CCCCCCCCCCCC[N+](C)(C)CCC/N=C/c1ccc(OC)c(OC)c1.[Br-],cationic,3.2535483837127686,0.21298644921917598,31.1,0.0,0.9885516166687012,0.23762322625098356,1.2982087135314941,0.22454051580734344,38.95780563354492,1.3030233295141618,4.810706615447998,0.2941306006093391
449,CCCCCCCCCCCC[N+](C)(C)CCCC.[Br-],cationic,2.1249387366083,0.0,34.42241668701172,1.6507372269939347,2.99318265914917,0.26987097549446143,0.5729275941848755,0.08872973926512857,36.73216247558594,1.337769564200257,2.716245174407959,0.21543201039887028
450,CCCCCCCCCCCC[N+](C)(C)CCCCCC.[Br-],cationic,2.50863830616573,0.0,32.90070343017578,2.332784486977791,2.885183811187744,0.42726891008016604,0.5867807269096375,0.10766699174197795,38.193931579589844,2.015123051466058,3.253484010696411,0.20534820267152706
451,CCCCCCCCCCCC[N+](C)(C)CCCCCCCC.[Br-],cationic,2.95860731484178,0.0,30.426555633544922,2.0282012072963234,2.7695579528808594,0.45715171835031787,0.6270142793655396,0.1201144280628032,40.796600341796875,1.7719625808749198,3.8551440238952637,0.1748849653385607
452,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-],cationic,4.15490195998574,0.0,25.0,0.0,2.9000000000000004,0.0,0.57,0.0,46.0,0.0,4.97030595306658,0.0
453,CCCCCCCCCCCC[N+](C)(C)CCCN=Cc1ccccc1.[Br-],cationic,3.0113394260406494,0.3599871644993205,31.4,0.0,2.207017421722412,0.6508342803772375,0.9911352396011353,0.2652688418755492,38.740684509277344,1.9493647080740002,4.246197700500488,0.6135798967310505
454,CCCCCCCCCCCC[N+](C)(C)CCN=Cc1ccc(OC)c(OC)c1.[Br-],cationic,3.32975414692588,0.0,32.8,0.0,0.99,0.0,1.68,0.0,38.97,0.0,4.93,0.0
455,CCCCCCCCCCCC[N+](C)(C)CCO.[Br-],cationic,2.194518566131592,0.2992263070542031,32.4,0.0,2.3525567054748535,0.45832109039350694,1.0916473865509033,0.25989157525167783,39.1331672668457,1.9090893047313156,3.1366374492645264,0.46189569166595523
456,CCCCCCCCCCCC[N+](C)(C)CCOC(C)=O.[Br-],cationic,1.92481814538131,0.0,37.3,0.0,2.01,0.0,0.83,0.0,34.7,0.0,2.9,0.0
457,CCCCCCCCCCCC[N+](C)(C)CCOC1OC(CO)C(O)C(O)C1O.[Br-],cationic,2.54975089168064,0.0,39.0,0.0,1.28,0.0,1.3,0.0,33.0,0.0,3.41,0.0
458,CCCCCCCCCCCC[N+](C)(C)CCOC1OC(COC)C(OC)C(OC)C1OC.[Br-],cationic,2.58004425151024,0.0,37.0,0.0,0.902,0.0,1.84,0.0,35.0,0.0,4.06,0.0
459,CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],cationic,2.4000078224159,0.0,35.0,0.0,0.82,0.0,2.08,0.0,36.83,0.0,3.2,0.0
460,CCCCCCCCCCCC[N+](C)(C)Cc1cccc(OC)c1.[Cl-],cationic,2.33724216831843,0.0,40.7,0.0,2.14,0.0,0.78,0.0,31.3,0.0,2.82,0.0
461,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,2.05551732784983,0.0,38.0,0.0,1.64,0.0,1.01,0.0,34.0,0.0,2.85,0.0
462,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1CO.[Cl-],cationic,2.0762380391713,0.0,42.0,0.0,2.1900000000000004,0.0,0.76,0.0,30.0,0.0,2.51,0.0
463,CCCCCCCCCCCC[N+](C)(C)NC(=O)CCC(=O)N1CCCCC1.[I-],cationic,3.39794000867204,0.0,38.9,0.0,1.98,0.0,0.84,0.0,32.88,0.0,3.67,0.0
464,CCCCCCCCCCCC[N+](C)(C)NC(=O)CCC(=O)N1CCOCC1.[I-],cationic,3.05060999335509,0.0,40.2,0.0,1.87,0.0,0.89,0.0,31.58,0.0,3.52,0.0
465,CCCCCCCCCCCC[N+](C)(C)c1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1.[Br-],cationic,3.38933983691012,0.0,39.0,0.0,0.92,0.0,0.18,0.0,33.0,0.0,4.8,0.0
466,CCCCCCCCCCCC[N+](C)(CCO)CCCNC(=O)C(O)C(O)C(O)C(O)CO.[Br-],cationic,2.77728352885242,0.0,29.6,0.0,2.13,0.0,0.72,0.0,42.4,0.0,3.69,0.0
467,CCCCCCCCCCCC[N+](C)CC(C)O.[I-],cationic,5.58502665202918,0.0,28.1,0.0,2.5500000000000003,0.0,0.65,0.0,43.9,0.0,3.39,0.0
468,CCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],cationic,1.95860731484178,0.0,39.0,0.0,2.87,0.0,0.58,0.0,33.0,0.0,2.35531309028567,0.0
469,CCCCCCCCCCCC[N+](CC)CC(C)O.[Br-],cationic,5.88605664769316,0.0,27.4,0.0,2.81,0.0,0.59,0.0,44.6,0.0,3.61,0.0
470,CCCCCCCCCCCC[N+](CCC)(CCC)CCC.[Br-],cationic,2.07058107428571,0.0,39.0,0.0,2.38,0.0,0.7,0.0,33.0,0.0,2.54896156820335,0.0
471,CCCCCCCCCCCC[N+](CCC)CC(C)O.[Br-],cationic,5.95467702121334,0.0,26.2,0.0,2.8600000000000003,0.0,0.58,0.0,45.8,0.0,3.72,0.0
472,CCCCCCCCCCCC[N+](CCCC)(CCCC)CCCC.[Br-],cationic,2.34678748622466,0.0,35.5,0.0,2.45,0.0,0.68,0.0,36.5,0.0,2.93661486443959,0.0
473,CCCCCCCCCCCC[N+](CCO)(CCO)CCO.[Cl-],cationic,1.60205999132796,0.0,37.8,0.0,1.631740927696228,0.4409201986869524,1.1286917924880981,0.3061918470729731,34.17,0.0,3.266862154006958,0.41715912673145067
474,CCCCCCCCCCCC[N+].[Cl-],cationic,2.7470860481262207,0.6067867341160849,29.0,0.0,1.7693935632705688,0.37450433866955013,1.0790408849716187,0.19381540962142335,42.32996368408203,1.7797021374102997,3.4300854206085205,0.42381144704388585
475,CCCCCCCCCCCC[N+]1(C)CCCC1=NCCO.[Br-],cationic,2.50863830616573,0.0,33.9,0.0,2.84,0.0,0.58,0.0,37.88,0.0,3.06680934942098,0.0
476,CCCCCCCCCCCC[N+]1(C)CCCC1=NCCc1ccccc1.[Br-],cationic,2.54211810326601,0.0,33.1,0.0,2.99,0.0,0.56,0.0,38.68,0.0,3.09572014539112,0.0
477,CCCCCCCCCCCC[N+]1(C)CCCC1=Nc1ccc(O)cc1.[Br-],cationic,2.58004425151024,0.0,29.0,0.0,3.13,0.0,0.53,0.0,42.78,0.0,3.2236065085034,0.0
478,CCCCCCCCCCCC[N+]1CCCCC1.[Cl-],cationic,1.80687540164554,0.0,35.7085075378418,2.8679560046077768,2.27620267868042,0.6311607784246641,0.8518974184989929,0.27448652103122695,36.262332916259766,3.062410602292933,2.7068188190460205,0.3693214912271708
479,CCCCCCCCCCCC[N+]C.[Cl-],cationic,2.1652884483337402,0.3414334827198278,34.0,0.0,1.6877076625823975,0.33117124613273663,1.0907065868377686,0.15652106035346014,39.56817626953125,1.475666045136977,2.9536404609680176,0.3906602787833352
480,CCCCCCCCCCCC[N+]CC(C)O.[Br-],cationic,5.77989191195995,0.0,26.1,0.0,2.41,0.0,0.69,0.0,45.9,0.0,3.65,0.0
481,CCCCCCCCCCCC[N+]CC(C)O.[Cl-],cationic,5.69250396208679,0.0,26.4,0.0,2.44,0.0,0.68,0.0,45.6,0.0,3.52,0.0
482,CCCCCCCCCCCC[NH+](CCO)CCO.[Cl-],cationic,1.44369749923271,0.0,39.8,0.0,2.1704769134521484,0.8223411528135046,0.9055399894714355,0.2818715048289886,32.17,0.0,2.615370512008667,0.5948929695324925
483,CCCCCCCCCCCC[NH2+]CCO.[Cl-],cationic,1.34678748622466,0.0,40.8,0.0,1.93,0.0,0.86,0.0,31.0,0.0,2.24,0.0
484,CCCCCCCCCCCC[n+]1ccc(C)c2ccccc21.[Br-],cationic,2.36653154442041,0.0,42.3,0.0,1.96,0.0,0.85,0.0,29.7,0.0,2.83,0.0
485,CCCCCCCCCCCC[n+]1ccc(C)c2ccccc21.[Cl-],cationic,2.11013827874181,0.0,47.2,0.0,1.7999999999999998,0.0,0.92,0.0,24.8,0.0,3.52,0.0
486,CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],cationic,2.05551732784983,0.0,40.7,0.0,2.43,0.0,0.68,0.0,31.3,0.0,2.5,0.0
487,CCCCCCCCCCCC[n+]1ccc(C)cc1.[Cl-],cationic,1.79048498545737,0.0,44.2,0.0,2.7,0.0,0.62,0.0,27.77,0.0,2.09,0.0
488,CCCCCCCCCCCC[n+]1cccc(CO)c1.[Br-],cationic,2.34969247686806,0.0,29.5,0.0,8.42,0.0,1.97,0.0,42.28,0.0,2.58372568945065,0.0
489,CCCCCCCCCCCC[n+]1ccccc1.[Br-],cationic,1.94309514866353,0.0,38.9,0.0,3.3000000000000003,0.0,0.5,0.0,32.9,0.0,2.46,0.0
490,CCCCCCCCCCCC[n+]1ccccc1.[Cl-],cationic,1.76955107862173,0.0,43.7,0.0,2.7,0.0,0.62,0.0,28.3,0.0,2.07,0.0
491,CCCCCCCCCCCC[n+]1ccccc1.[I-],cationic,2.27572413039921,0.0,38.92518997192383,2.5785672269710385,3.6369357109069824,0.7014797352396308,0.6279031038284302,0.19286974096961884,33.186744689941406,2.489919084535456,2.357913017272949,0.38537942762228805
492,CCCCCCCCCCCCc1cc[n+](C)cc1.[Br-],cationic,2.32790214206428,0.0,39.7,0.0,2.94,0.0,0.56,0.0,32.3,0.0,2.72,0.0
493,CCCCCCCCCCCCc1cc[n+](C2OC(CO)C(O)C(O)C2O)cc1.[Br-],cationic,3.031689405441284,0.3883912088090528,39.2,0.0,2.6562163829803467,0.2870333789503679,0.7266296148300171,0.15122393339458937,34.94047546386719,2.159493048623144,3.6153995990753174,0.527635870119046
494,CCCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,1.94309514866353,0.0,38.61174774169922,1.075995127713675,2.927886486053467,0.686123203422789,0.6300905346870422,0.12852510108558354,33.30022430419922,1.377899514594182,2.6291611194610596,0.2392132208416298
495,CCCCCCCCCCCCc1cc[nH+]cc1.[Cl-],cationic,1.76955107862173,0.0,41.366111755371094,1.7819867667781712,2.598360538482666,0.4049325288922143,0.6396767497062683,0.101262306991143,30.25282859802246,1.7586915038616633,2.3883216381073,0.2064669174033301
496,CCCCCCCCCCCCc1cc[nH+]cc1.[I-],cationic,2.27572413039921,0.0,38.060516357421875,2.526908927252969,4.368584632873535,0.9993257656800996,0.48697033524513245,0.1464939599272293,34.22484588623047,2.78561227627465,2.6429038047790527,0.23966344268245288
497,CCCCCCCCCCCCn1cc[n+](C)c1.[Br-],cationic,1.96257350205938,0.0,39.4,0.0,1.91,0.0,0.868,0.0,33.6,0.0,2.67,0.0
498,CCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],cationic,1.9290462732315063,0.15353817408715706,38.7,0.0,2.3822665214538574,0.3055804049109016,0.7401890158653259,0.11725241097857701,32.10997009277344,1.2822607746971444,2.398973226547241,0.20811108880762944
499,CCCCCCCCCCC[n+]1ccccc1.[Br-],cationic,1.67778070526608,0.0,39.56194305419922,0.7805142350929918,2.664689540863037,0.22088572791632757,0.6920873522758484,0.09188202333156532,31.925853729248047,0.9958288357425086,2.232651948928833,0.12163786679555566
500,CCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,1.67778070526608,0.0,38.340084075927734,1.1806836735584187,2.8283333778381348,0.5972466365528918,0.667026698589325,0.11427647890906953,33.54826736450195,1.4523865895900088,2.4801363945007324,0.22851294337859057
501,CCCCCCCCCCNC(=O)CC[N+](C)(C)CCC(=O)NCCCCCCCCCC.[Br-],cationic,4.0,0.0,25.0,0.0,3.39,0.0,0.49,0.0,47.0,0.0,4.69754323891871,0.0
502,CCCCCCCCCCOC(=O)CC[N+](C)(C)CCC(=O)OCCCCCCCCCC.[Br-],cationic,2.30102999566398,0.0,35.0,0.0,3.53,0.0,0.47,0.0,37.0,0.0,2.72280543222767,0.0
503,CCCCCCCCCCOC(=O)C[N+](C)(C)CCCN=Cc1ccccc1O.[Cl-],cationic,2.9162118434906006,0.20132496616039702,35.9,0.0,1.1852633953094482,0.25583100794190866,1.2098214626312256,0.17451936493042386,36.74413299560547,1.205840772560698,4.136577606201172,0.3940863678801795
504,CCCCCCCCCCOC(=O)C[N+](C)(C)CCOCCO.[Cl-],cationic,2.70774392864352,0.0,31.4,0.0,1.13,0.0,1.46,0.0,40.6,0.0,4.48,0.0
505,CCCCCCCCCCOCCOCC[N+](C)(C)C.[Br-],cationic,1.80966830182971,0.0,44.0,0.0,1.9172766208648682,0.39718612256916286,0.91,0.0,28.5,0.0,2.70251202583313,0.5561377219268216
506,CCCCCCCCCCOCCOCC[N+](C)(C)C.[Cl-],cationic,1.63827216398241,0.0,42.539306640625,1.4740656235637601,2.0440316200256348,0.3914971984117647,0.9552738070487976,0.20369407397364953,29.64182472229004,1.1523403841004152,2.5101897716522217,0.33284112248256886
507,CCCCCCCCCCOCCOCC[N+]1CCCCC1.[Cl-],cationic,1.67778070526608,0.0,37.84265899658203,3.0008759217131784,1.7907606363296509,0.2900288196752022,1.0228235721588135,0.17873427082397025,34.3310546875,3.037631450161983,2.710144519805908,0.533091419924167
508,CCCCCCCCCCOCC[N+](C)(C)C.[Cl-],cationic,1.51427857351842,0.0,40.13468551635742,1.3787749535753566,2.4173970222473145,0.43209211046800766,0.9216586947441101,0.21223353050916802,31.492456436157227,1.2412659326645925,2.1877050399780273,0.3766422217143188
509,CCCCCCCCCCOCC[N+]1CCCCC1.[Cl-],cationic,1.59176003468815,0.0,36.61359405517578,3.291357986758415,1.7998164892196655,0.3761413921185923,0.9756894111633301,0.126570080286778,35.49687957763672,3.3531852574833088,2.4735212326049805,0.40080216656742235
510,CCCCCCCCCCOc1ccc(C[n+]2ccn(C)c2)cc1.[Br-],cationic,2.358611822128296,0.3395284294712482,39.0,0.0,1.7085731029510498,0.43125066582489424,0.6984403729438782,0.25159654769678175,32.649940490722656,1.8683498315744504,3.093043565750122,0.47639013810593517
511,CCCCCCCCCC[N+](C)(C)C.[Br-],cationic,2.32239304727951,0.0,36.2,0.0,3.02,0.0,0.55,0.0,35.77,0.0,2.78059529112258,0.0
512,CCCCCCCCCC[N+](C)(C)C.[Cl-],cationic,1.16749108729376,0.0,37.57181167602539,1.2503784806350624,3.300494432449341,0.44356766526164365,0.595959484577179,0.08672909152274745,33.71274185180664,1.3363411610658271,2.0340962409973145,0.229316704359468
513,CCCCCCCCCC[N+](C)(C)CCC/N=C/c1ccc(OC)c(OC)c1.[Br-],cationic,3.0291802883148193,0.22568855619688333,32.1,0.0,1.0493136644363403,0.17582070581288814,1.4091360569000244,0.18458305300766514,39.51348876953125,1.6638268306080355,4.591163635253906,0.3269776507056455
514,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],cationic,2.92081875395238,0.0,24.0,0.0,2.3,0.0,0.72,0.0,47.0,0.0,3.98701527952667,0.0
515,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],cationic,3.04640531539917,0.214388070085457,27.7,0.0,2.8139305114746094,0.5905287650013831,0.5670195817947388,0.19146021624564602,37.881961822509766,2.8451266864151887,3.7914841175079346,0.2495145730181084
516,CCCCCCCCCC[N+](C)(C)CCCN=Cc1ccccc1.[Br-],cationic,2.7425715923309326,0.3249322598313449,32.9,0.0,1.9564237594604492,0.6501099185553554,1.0142788887023926,0.18554111253396177,39.02666473388672,1.9506804506954811,3.939969301223755,0.5615949380583328
517,CCCCCCCCCC[N+](C)(C)CCN(CCC(=O)NCCN(CCC(=O)OC)CCC(=O)OC)CCC(=O)NCCN(CCC(=O)OC)CCC(=O)OC.[Br-],cationic,3.4775443077087402,0.747874418192018,31.7,0.0,1.5219014883041382,0.5954437453732282,1.4599429368972778,0.5722458613647124,37.79667282104492,3.208170175831039,4.832243919372559,0.7157944713209838
518,CCCCCCCCCC[N+](C)(C)CCN(CCC(=O)OC)CCC(=O)OC.[Br-],cationic,2.6400649547576904,0.42006311039112,27.1,0.0,1.7536875009536743,0.29425187411443815,1.0421082973480225,0.22779548892141555,41.45812225341797,3.4366635846697764,3.709426164627075,0.4314586718447043
519,CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,1.4089353929735,0.0,38.350494384765625,1.5989925367648827,1.99502432346344,0.3007036819869941,0.8538953065872192,0.12177277519248873,32.958309173583984,1.8321805524220074,2.5923333168029785,0.1596141714713827
520,CCCCCCCCCC[N+](C)(CCO)CCCNC(=O)C(O)C(O)C(O)C(O)CO.[Br-],cationic,3.17392519729917,0.0,28.2,0.0,2.4,0.0,0.69,0.0,43.8,0.0,4.1,0.0
521,CCCCCCCCCC[N+](C)CCO.[Br-],cationic,1.81815641205523,0.0,27.5,0.0,2.0,0.0,1.05,0.0,45.9,0.0,2.71,0.0
522,CCCCCCCCCC[N+](CCO)(CCO)CCO.[Br-],cationic,1.78251605578609,0.0,28.9,0.0,1.68,0.0,1.24,0.0,42.4,0.0,2.79,0.0
523,CCCCCCCCCC[N+](CCO)CCO.[Br-],cationic,1.76955107862173,0.0,29.0,0.0,1.13,0.0,1.23,0.0,43.3,0.0,2.67,0.0
